X,Y,ux,uy,,,X1,Y1,sigma_xx,sigma_yy,sigma_xy
4.925080636,3.309703685,0.00027768,-0.002614676,,,5.744392374,0.6230902,-24.43159649,-61.60473125,7.784458215
4.925080636,3.309703685,0.00027768,-0.002614676,,,5.744821189,3.935101853,-6.094126439,-10.16950148,5.330311691
4.927946347,0.749881587,0.000251067,-0.000810543,,,5.747399426,3.855233945,-6.160069456,-11.23479064,5.233258062
4.927946347,0.749881587,0.000251067,-0.000810543,,,5.750323078,3.103975687,-7.720850019,-22.08088277,5.002011208
4.930055765,2.946523061,0.000342309,-0.00245333,,,5.753987663,2.640247027,-9.643574901,-29.07938858,5.290869027
4.930356843,4.352309331,5.39813E-06,-0.002886222,,,5.754061667,0.146366994,-29.19559273,-69.48110265,9.070734502
4.933813294,1.048325358,0.000317734,-0.001098929,,,5.75419698,3.332202278,-7.047651104,-18.6521317,4.96972432
4.934391978,2.597452057,0.000385603,-0.002267866,,,5.760663183,4.148024232,-6.048792475,-7.210357619,5.815687256
4.934391978,2.597452057,0.000385603,-0.002267866,,,5.76095195,0.373718054,-26.8103545,-65.63237361,8.415550232
4.936368146,3.406982257,0.00025793,-0.002648039,,,5.761232828,3.640985546,-6.427238135,-14.10622584,5.0885321
4.936368146,3.406982257,0.00025793,-0.002648039,,,5.766235846,4.214297367,-6.067203271,-6.314867375,6.016225538
4.936480779,4.694096769,-0.000103574,-0.002913796,,,5.766477921,3.573755319,-6.537904555,-15.01858845,5.06882381
4.942292017,1.34361728,0.000366262,-0.001363807,,,5.768201946,1.71454895,-15.3766266,-43.43753342,6.17238069
4.944495615,4.469899914,-3.15696E-05,-0.002893922,,,5.769384056,1.788795578,-14.84185165,-42.23876095,6.098974362
4.944495615,4.469899914,-3.15696E-05,-0.002893922,,,5.771242809,0.798076077,-22.77361706,-58.44455017,7.456611821
4.947655655,3.504260828,0.000236821,-0.002678795,,,5.771614884,4.044714898,-6.088686574,-8.448745451,5.6440266
4.947655655,3.504260828,0.000236821,-0.002678795,,,5.771839297,3.538301099,-6.602730513,-15.47848454,5.071521269
4.948731421,4.572975195,-6.4566E-05,-0.00290119,,,5.773939196,3.905983846,-6.156535891,-10.28746907,5.416072921
4.948731421,4.572975195,-6.4566E-05,-0.00290119,,,5.774793311,1.025054107,-20.79205562,-54.63471516,7.061334473
4.953382515,1.635757354,0.000397823,-0.001605181,,,5.776097192,0.03120375,-30.38817692,-71.20837828,9.482650425
4.953382515,1.635757354,0.000397823,-0.001605181,,,5.778923964,3.874020164,-6.185846262,-10.67632095,5.392245751
4.958943165,3.6015394,0.000214399,-0.002706939,,,5.781098786,2.45225926,-10.60334892,-31.71841581,5.514521707
4.958943165,3.6015394,0.000214399,-0.002706939,,,5.781194974,1.315604619,-18.39794943,-49.78424176,6.653048236
4.958943165,3.6015394,0.000214399,-0.002706939,,,5.781802402,3.72912888,-6.326165653,-12.66197558,5.237574225
4.958943165,3.6015394,0.000214399,-0.002706939,,,5.786381361,3.474680928,-6.729035779,-16.26168162,5.09880957
4.958943165,3.6015394,0.000214399,-0.002706939,,,5.78758814,1.539937128,-16.65052135,-46.06993997,6.396081225
4.958943165,3.6015394,0.000214399,-0.002706939,,,5.788790743,3.347429069,-7.010649251,-18.10112099,5.08325793
4.962191833,3.114634095,0.000317038,-0.002521185,,,5.791356548,3.082868613,-7.776987943,-22.01191449,5.132906867
4.962191833,3.114634095,0.000317038,-0.002521185,,,5.791574001,3.975278069,-6.148978584,-9.178213756,5.607112057
4.967319243,3.712442392,0.000187156,-0.002737521,,,5.79325042,2.670704263,-9.465578371,-28.24506953,5.373163228
4.967319243,3.712442392,0.000187156,-0.002737521,,,5.793698198,3.20781808,-7.383592738,-20.12172521,5.106924322
4.972800693,1.927358045,0.000414022,-0.001823912,,,5.794485692,3.254212399,-7.251950376,-19.42461572,5.103237292
4.972800693,1.927358045,0.000414022,-0.001823912,,,5.794786286,1.965343395,-13.59238101,-39.19480144,5.981391797
4.97569532,3.823345384,0.000158419,-0.002764817,,,5.797077602,2.187932679,-12.14338602,-35.67389896,5.783756553
4.97569532,3.823345384,0.000158419,-0.002764817,,,5.801500423,2.858050937,-8.618987212,-25.31032989,5.270451215
4.978454472,2.848732042,0.000360024,-0.002390571,,,5.802260671,1.139402277,-19.79494721,-52.48971923,6.926173891
4.978454472,2.848732042,0.000360024,-0.002390571,,,5.803625432,1.201344284,-19.28650946,-51.45464288,6.84037574
4.984071398,3.934248377,0.00012828,-0.002788835,,,5.81032907,2.935511784,-8.302734,-24.05199529,5.25268996
4.984071398,3.934248377,0.00012828,-0.002788835,,,5.812712417,2.810807886,-8.812598665,-25.92170945,5.33072528
4.987634249,2.209847871,0.000414441,-0.002016414,,,5.814068247,3.777686147,-6.309217884,-11.66617143,5.416595646
4.992447476,4.045151369,9.68352E-05,-0.002809589,,,5.815005905,0.404490653,-26.3605763,-64.65088525,8.401541053
4.992447476,4.045151369,9.68352E-05,-0.002809589,,,5.816102485,3.950749584,-6.201386152,-9.265071071,5.674795999
4.992447476,4.045151369,9.68352E-05,-0.002809589,,,5.818849282,4.089838133,-6.186036778,-7.38563419,5.970978735
4.992447476,4.045151369,9.68352E-05,-0.002809589,,,5.820221646,2.358122092,-11.10120745,-32.80426251,5.692551115
4.992447476,4.045151369,9.68352E-05,-0.002809589,,,5.823628144,2.301770723,-11.42797718,-33.64646774,5.748454913
4.992447476,4.045151369,9.68352E-05,-0.002809589,,,5.823961801,0.766063532,-22.95689358,-58.50664034,7.586389024
5,0,0,0,,,5.832387285,3.394616334,-6.907945458,-16.98475786,5.233598923
5,5,-0.000213317,-0.002891641,,,5.835552289,3.272288274,-7.20113947,-18.75878911,5.232217214
5,5,-0.000213317,-0.002891641,,,5.84062395,3.79351132,-6.327972063,-11.1792156,5.542951452
5,5,-0.000213317,-0.002891641,,,5.841461109,1.56941457,-16.37052855,-45.0829755,6.461812688
5.003664007,2.470514039,0.000402319,-0.002175723,,,5.841501242,4.139031971,-6.252134285,-6.510697146,6.206546181
5.004677016,0.29871434,0.000117138,-0.000334623,,,5.842409436,3.182761664,-7.448793792,-20.02377136,5.26172334
5.006586248,4.162741952,6.21553E-05,-0.002825858,,,5.847276234,1.934654431,-13.75184184,-39.17831021,6.123489309
5.006586248,4.162741952,6.21553E-05,-0.002825858,,,5.848958783,3.64650697,-6.485548457,-13.17058616,5.421026485
5.009354032,0.59742868,0.000214015,-0.000650557,,,5.852673056,4.033646272,-6.259783844,-7.778153273,6.005753991
5.009354032,0.59742868,0.000214015,-0.000650557,,,5.85948227,3.040865409,-7.896038622,-21.9840849,5.349679209
5.009354032,0.59742868,0.000214015,-0.000650557,,,5.86292101,2.713909463,-9.213079558,-26.9140125,5.531166003
5.009354032,0.59742868,0.000214015,-0.000650557,,,5.865287795,0.182221302,-28.46384562,-67.94181283,9.104435317
5.009354032,0.59742868,0.000214015,-0.000650557,,,5.872982461,3.255546483,-7.244483787,-18.63622732,5.350347232
5.009354032,0.59742868,0.000214015,-0.000650557,,,5.874107316,3.480202352,-6.752705606,-15.31585379,5.403005101
5.010590539,3.016843077,0.000337024,-0.002461749,,,5.87545804,3.89139403,-6.324506349,-9.464716062,5.831737621
5.010590539,3.016843077,0.000337024,-0.002461749,,,5.87720154,4.009117788,-6.311969927,-7.84710649,6.065875437
5.012250641,4.878878425,-0.000169412,-0.002886133,,,5.878279859,3.353061466,-7.008765115,-17.13848128,5.375969912
5.012250641,4.878878425,-0.000169412,-0.002886133,,,5.879657119,3.8644684,-6.341364833,-9.791537146,5.805118774
5.015220979,0.89587245,0.000291455,-0.000946551,,,5.87995397,3.580897441,-6.596558807,-13.79633427,5.482929146
5.020725021,4.280332535,2.61464E-05,-0.002838412,,,5.880627102,3.212414192,-7.35992711,-19.20178816,5.375823914
5.020725021,4.280332535,2.61464E-05,-0.002838412,,,5.884990423,0.986557029,-20.94068306,-54.2580815,7.273323046
5.020889965,2.709356548,0.000380975,-0.002305758,,,5.885315346,3.54544322,-6.651700675,-14.25346354,5.477767873
5.020889965,2.709356548,0.000380975,-0.002305758,,,5.886376509,2.486595371,-10.33236743,-30.17466046,5.756992764
5.021087926,1.194316221,0.000350263,-0.001222303,,,5.886670305,3.929659477,-6.334885476,-8.822011313,5.948022661
5.021087926,1.194316221,0.000350263,-0.001222303,,,5.892960248,1.348281289,-18.00363534,-48.19266497,6.79191075
5.023134234,3.230260104,0.000299248,-0.00254994,,,5.89669919,4.080191595,-6.374181761,-6.689347562,6.324174749
5.023134234,3.230260104,0.000299248,-0.00254994,,,5.900936961,3.670812326,-6.50626592,-12.28901824,5.637567424
5.024501282,4.757756851,-0.00012857,-0.00287806,,,5.905140555,0.553421557,-24.71599292,-61.34485295,8.137932047
5.024501282,4.757756851,-0.00012857,-0.00287806,,,5.906269522,2.1575189,-12.24068359,-35.09086999,6.066843093
5.032178425,1.486456294,0.000390875,-0.00147136,,,5.906366866,3.803359798,-6.410729168,-10.35856415,5.821248268
5.034421743,3.327538675,0.000280043,-0.002584222,,,5.906674171,0.615337642,-24.14390069,-60.28711155,7.999227153
5.034863793,4.397923119,-1.10578E-05,-0.002847331,,,5.909810362,3.338958482,-7.046310513,-17.02511259,5.474958649
5.034863793,4.397923119,-1.10578E-05,-0.002847331,,,5.91522261,3.101799963,-7.680051628,-20.50866967,5.496669745
5.036751924,4.636635276,-8.86533E-05,-0.002866994,,,5.91934175,0.212993901,-27.97842275,-66.95585549,9.074171655
5.036751924,4.636635276,-8.86533E-05,-0.002866994,,,5.925639265,2.517052606,-10.14119563,-29.31456918,5.835607689
5.043268923,1.778596368,0.00041487,-0.001699938,,,5.925817197,4.051073588,-6.435553837,-6.754687769,6.387510918
5.043268923,1.778596368,0.00041487,-0.001699938,,,5.926951946,0.438753721,-25.73776529,-63.08234958,8.443532527
5.043268923,1.778596368,0.00041487,-0.001699938,,,5.927492664,3.686637499,-6.519534942,-11.78192944,5.753651327
5.043268923,1.778596368,0.00041487,-0.001699938,,,5.929758409,1.716283273,-15.20891993,-41.85388958,6.48576744
5.043268923,1.778596368,0.00041487,-0.001699938,,,5.930754197,1.778827295,-14.76181009,-40.8407125,6.433396172
5.043268923,1.778596368,0.00041487,-0.001699938,,,5.931754657,2.954070137,-8.177126991,-22.57080966,5.591186544
5.045709253,3.424817247,0.000259402,-0.002615898,,,5.932245921,3.463769446,-6.809493583,-14.95433936,5.592175392
5.049002565,4.515513702,-4.93305E-05,-0.002852736,,,5.933904703,3.974782712,-6.430810867,-7.693489251,6.245875259
5.049002565,4.515513702,-4.93305E-05,-0.002852736,,,5.934145657,0.729182638,-23.06652528,-58.11514413,7.791931689
5.049002565,4.515513702,-4.93305E-05,-0.002852736,,,5.937709415,0.954544485,-21.12495902,-54.29507561,7.392371784
5.049002565,4.515513702,-4.93305E-05,-0.002852736,,,5.937758395,0.03704228,-29.75638238,-69.74759871,9.682883611
5.049002565,4.515513702,-4.93305E-05,-0.002852736,,,5.946833217,1.377758731,-17.71499523,-47.18422748,6.844156461
5.049002565,4.515513702,-4.93305E-05,-0.002852736,,,5.947416484,3.126778718,-7.597814103,-19.80193644,5.587441558
5.049002565,4.515513702,-4.93305E-05,-0.002852736,,,5.952435192,1.602039154,-16.01979924,-43.47110698,6.630725455
5.055539773,3.640907229,0.000208134,-0.002682857,,,5.957106119,1.895413529,-13.92700793,-38.71674692,6.390926988
5.055539773,3.640907229,0.000208134,-0.002682857,,,5.958567918,2.882056702,-8.438916815,-23.38969899,5.698072346
5.056996762,3.522095818,0.000237367,-0.002644963,,,5.95875947,2.126829936,-12.3940076,-35.04625374,6.213260673
5.056996762,3.522095818,0.000237367,-0.002644963,,,5.96333479,3.58957055,-6.652907647,-12.7900265,5.7865465
5.057692308,4.942307692,-0.000193009,-0.002867206,,,5.963776424,3.449666463,-6.849460066,-14.82588118,5.690053495
5.058102479,2.061086194,0.000423045,-0.001900336,,,5.964559178,1.129612299,-19.64777248,-51.11358652,7.169452215
5.058989246,2.919052058,0.000355884,-0.002400476,,,5.965268051,2.595124589,-9.714033461,-27.71081629,5.883994517
5.058989246,2.919052058,0.000355884,-0.002400476,,,5.966179299,1.203144269,-19.0577436,-49.87593724,7.076378239
5.063915851,3.751810221,0.000179599,-0.002711178,,,5.969699333,3.547482494,-6.708984765,-13.33167048,5.773514255
5.069942949,4.821186118,-0.000151827,-0.002859461,,,5.969779911,2.834813651,-8.622558463,-23.99353948,5.752096893
5.07153294,3.132469085,0.000320848,-0.002492811,,,5.972920194,3.265071531,-7.22637581,-17.46238717,5.661505085
5.072291929,3.862713213,0.000149566,-0.002736231,,,5.973523248,3.720737887,-6.550167186,-10.7942434,5.967576224
5.072936036,2.343576021,0.000416453,-0.002080877,,,5.979359902,3.228737666,-7.315989999,-17.93689053,5.678048258
5.072936036,2.343576021,0.000416453,-0.002080877,,,5.980150156,2.369825505,-10.90828488,-31.03814658,6.081774115
5.080668007,3.973616205,0.000118136,-0.002758033,,,5.980286975,3.328463666,-7.085225792,-16.43975494,5.696389614
5.080668007,3.973616205,0.000118136,-0.002758033,,,5.984194044,2.302930237,-11.29379109,-32.03620993,6.14103861
5.08219359,4.700064543,-0.000111587,-0.002849568,,,5.984346597,2.732467817,-9.052839793,-25.40697514,5.847743316
5.085671841,0.14935717,6.23559E-05,-0.000168357,,,5.984740835,3.995792379,-6.554433514,-6.829574102,6.517055961
5.089184079,4.078186372,8.73158E-05,-0.002775368,,,5.992090803,3.916596612,-6.54291083,-7.832517406,6.370867206
5.089184079,4.078186372,8.73158E-05,-0.002775368,,,5.994859328,3.608356769,-6.66290125,-12.17150725,5.915386122
5.090161994,2.58241853,0.000400018,-0.002216534,,,6.00192638,0.073572737,-29.14182896,-68.57598394,9.631887231
5.090348858,0.44807151,0.000171249,-0.000491229,,,6.007129505,3.530740703,-6.759592174,-13.16432999,5.888185077
5.090348858,0.44807151,0.000171249,-0.000491229,,,6.0076118,0.290711597,-26.93843593,-64.85745943,8.938236861
5.094444231,4.578942969,-7.16692E-05,-0.002836846,,,6.008709025,2.989527779,-8.023443812,-21.23168028,5.796562361
5.094444231,4.578942969,-7.16692E-05,-0.002836846,,,6.010493625,3.15803291,-7.502076246,-18.66491016,5.770780243
5.096628664,0.743419543,0.00025902,-0.000791384,,,6.011787364,3.790296933,-6.57846721,-9.374244878,6.215435909
5.096628664,0.743419543,0.00025902,-0.000791384,,,6.01182249,3.874496838,-6.575459179,-8.189365312,6.366587537
5.102495611,1.041863313,0.000328398,-0.001074765,,,6.016021569,3.847571208,-6.581253926,-8.517774939,6.331954353
5.103322851,4.195776955,5.13521E-05,-0.002789422,,,6.022007006,3.414049684,-6.939018631,-14.71568913,5.861364707
5.107387952,2.82126104,0.000373512,-0.002337437,,,6.022081553,0.87489331,-21.65330182,-54.82339002,7.624451446
5.107387952,2.82126104,0.000373512,-0.002337437,,,6.026759362,2.40598159,-10.67110982,-29.99503356,6.17214235
5.107387952,2.82126104,0.000373512,-0.002337437,,,6.027142415,1.09160989,-19.86901576,-51.13324038,7.302902278
5.107387952,2.82126104,0.000373512,-0.002337437,,,6.030132433,1.238137231,-18.70508955,-48.66161217,7.124229486
5.107387952,2.82126104,0.000373512,-0.002337437,,,6.03389616,1.453874043,-17.04765427,-45.0641968,6.906269172
5.107387952,2.82126104,0.000373512,-0.002337437,,,6.035031958,3.67331209,-6.657959258,-10.77869956,6.131834259
5.110974334,1.337155235,0.000378917,-0.001334539,,,6.035796064,3.590529248,-6.720967777,-11.96947053,6.039950141
5.115384615,4.884615385,-0.000174635,-0.00284026,,,6.040902899,3.014506535,-7.930404663,-20.50729885,5.880279882
5.117461623,4.313367539,1.41163E-05,-0.00279984,,,6.041701698,3.555001238,-6.761486563,-12.42061736,6.02579148
5.119931646,3.034678067,0.000341392,-0.002433842,,,6.043291472,2.043980383,-12.8660988,-35.4794421,6.466016383
5.122064832,1.629295309,0.000411836,-0.00157074,,,6.046505381,2.266499064,-11.46546194,-31.95622747,6.318207052
5.122064832,1.629295309,0.000411836,-0.00157074,,,6.049505327,2.535983956,-9.957094171,-27.74472834,6.141678236
5.127635257,4.76349381,-0.000134633,-0.002830843,,,6.06000623,3.920526983,-6.691802296,-6.973948425,6.657894649
5.128570709,1.912324517,0.000427454,-0.001780805,,,6.064167984,0.036530457,-29.30377203,-68.65045542,9.836572027
5.128570709,1.912324517,0.000427454,-0.001780805,,,6.069444798,3.463085682,-6.893493615,-13.45556003,6.042988066
5.131600395,4.430958122,-2.42159E-05,-0.002806743,,,6.069516328,3.658294507,-6.710439553,-10.59484818,6.234771794
5.131600395,4.430958122,-2.42159E-05,-0.002806743,,,6.074183977,2.713641377,-9.086123163,-24.74549906,6.097627493
5.132475341,3.248095093,0.000301871,-0.00251841,,,6.074794861,2.9036792,-8.307301731,-21.82707269,6.009270392
5.132475341,3.248095093,0.000301871,-0.00251841,,,6.077333017,2.395105389,-10.69718259,-29.62908633,6.305538237
5.139885898,4.642372236,-9.44837E-05,-0.002819327,,,6.082766012,3.071237639,-7.744031758,-19.18699433,5.986943783
5.139885898,4.642372236,-9.44837E-05,-0.002819327,,,6.083873414,3.341618493,-7.093782963,-15.09743996,6.021476547
5.143404266,2.194814344,0.000428537,-0.001969178,,,6.084527695,3.763288719,-6.702345058,-8.902801083,6.44383499
5.14376285,3.345373665,0.000281785,-0.002550909,,,6.088104729,2.847596507,-8.515830023,-22.53947231,6.068019335
5.152136381,3.680275057,0.000200861,-0.002655546,,,6.091757397,0.210907252,-27.45753426,-65.44603357,9.268257622
5.152136381,3.680275057,0.000200861,-0.002655546,,,6.091867752,1.127363676,-19.50100847,-49.88739388,7.338382854
5.152136539,4.521250661,-5.45812E-05,-0.002805124,,,6.092107664,2.52682204,-9.977164253,-27.43118918,6.256479156
5.152136539,4.521250661,-5.45812E-05,-0.002805124,,,6.09323765,1.200359047,-18.92744435,-48.653146,7.253050406
5.153593371,3.561463647,0.000231434,-0.002619911,,,6.095970569,0.436708184,-25.32071162,-61.55792583,8.622622792
5.15505036,3.442652237,0.000260226,-0.002580796,,,6.098567791,3.48352232,-6.88939921,-12.81594635,6.151488139
5.15505036,3.442652237,0.000260226,-0.002580796,,,6.10316428,0.727137101,-22.75317901,-56.53740143,7.97691585
5.159434023,2.455480512,0.000416543,-0.002124634,,,6.10684408,2.297932939,-11.23739949,-30.82408891,6.442364074
5.160512459,3.79117805,0.000171012,-0.002681523,,,6.106912236,3.282087678,-7.216377591,-15.72680742,6.069963142
5.166666667,0,0,0,,,6.110125063,0.952457836,-20.87388649,-52.64674708,7.599013017
5.168330353,2.936887048,0.000360771,-0.002373107,,,6.111333167,2.355000428,-10.90257391,-29.88715197,6.415883552
5.168330353,2.936887048,0.000360771,-0.002373107,,,6.112909418,3.863981367,-6.779071128,-7.11916231,6.741380707
5.168888537,3.902081042,0.000139668,-0.002704253,,,6.113012527,2.933331728,-8.186519205,-20.95255788,6.102695427
5.168888537,3.902081042,0.000139668,-0.002704253,,,6.113351945,3.245753813,-7.294236214,-16.2002241,6.079688825
5.171343683,0.29871434,0.000121617,-0.00032959,,,6.114080064,3.171187737,-7.468442365,-17.3191464,6.071527278
5.171343683,0.29871434,0.000121617,-0.00032959,,,6.116786313,2.704479461,-9.103562639,-24.4223872,6.214303283
5.173076923,4.826923077,-0.000157303,-0.002811057,,,6.117894186,3.832017685,-6.77533726,-7.511829138,6.694023813
5.176659981,2.694323021,0.00039488,-0.002251086,,,6.118228731,1.373484423,-17.57565463,-45.51912976,7.110102509
5.176659981,2.694323021,0.00039488,-0.002251086,,,6.119012064,3.748271136,-6.760641364,-8.699469469,6.54343824
5.177040184,0.594857286,0.000221202,-0.000637587,,,6.12045378,1.597849061,-15.91159272,-41.81332197,6.93015196
5.177040184,0.594857286,0.000221202,-0.000637587,,,6.123771012,0.550775596,-24.23231312,-59.34520743,8.369314431
5.177404609,4.006651209,0.000108846,-0.002722455,,,6.125124708,1.891223436,-13.83544977,-37.03518129,6.742942874
5.180874047,3.150304075,0.000324059,-0.002461715,,,6.125304628,0.612691681,-23.68886436,-58.27278825,8.232127818
5.183903296,0.889410406,0.000300554,-0.000924455,,,6.128871882,3.598938953,-6.817020778,-10.75363519,6.363655167
5.183903296,0.889410406,0.000300554,-0.000924455,,,6.130154984,2.122555628,-12.30109055,-33.31750727,6.609557176
5.185327564,4.705801502,-0.00011751,-0.002800294,,,6.133846682,3.569010797,-6.842031511,-11.13390115,6.345870044
5.185327564,4.705801502,-0.00011751,-0.002800294,,,6.135278599,3.650295121,-6.801191739,-9.923113,6.450587903
5.185920681,4.111221375,7.68898E-05,-0.002737814,,,6.138678384,2.836720306,-8.537054299,-22.14667984,6.207465759
5.185920681,4.111221375,7.68898E-05,-0.002737814,,,6.144188604,0.179703503,-27.59025193,-65.49587477,9.419659855
5.189770243,1.187854176,0.000361671,-0.0011949,,,6.146571272,3.027925754,-7.865351734,-19.12836526,6.170278645
5.189770243,1.187854176,0.000361671,-0.0011949,,,6.147095293,1.710863266,-15.08076864,-39.69544949,6.899770068
5.197578206,4.584679928,-7.73583E-05,-0.002787404,,,6.148091081,1.773407288,-14.6381958,-38.67594703,6.861556893
5.200059453,4.228811959,3.96675E-05,-0.002749568,,,6.149470778,3.369393849,-7.078110294,-13.91805578,6.232567031
5.200860742,1.47999425,0.000403902,-0.001438582,,,6.156297795,2.919420565,-8.22177229,-20.6787839,6.223347256
5.200860742,1.47999425,0.000403902,-0.001438582,,,6.158613825,3.509911536,-6.914330675,-11.70873948,6.364625209
5.208896331,1.772114882,0.000428696,-0.001662306,,,6.158830922,3.814190164,-6.850191637,-7.251877663,6.808559195
5.208896331,1.772114882,0.000428696,-0.001662306,,,6.164648521,0.982576181,-20.55224237,-51.5862141,7.61423981
5.213872496,2.046052667,0.000436514,-0.001854058,,,6.165102237,2.552148918,-9.802509805,-26.23991077,6.425698422
5.213872496,2.046052667,0.000436514,-0.001854058,,,6.168653784,2.878891836,-8.364344204,-21.16061888,6.269905933
5.214198226,4.346402542,1.26583E-06,-0.002757774,,,6.171387429,1.341660761,-17.7671636,-45.48929511,7.214586473
5.214198226,4.346402542,1.26583E-06,-0.002757774,,,6.173542715,3.719854167,-6.850666118,-8.43159508,6.686325348
5.228706052,2.328542493,0.000430336,-0.002030228,,,6.174425174,2.463549542,-10.25916367,-27.50923789,6.502855893
5.228706052,2.328542493,0.000430336,-0.002030228,,,6.178593772,3.389830487,-7.065446765,-13.26212906,6.331166855
5.229272753,3.052513056,0.000345155,-0.002403256,,,6.180983218,2.149034958,-12.10260905,-32.34606233,6.709313463
5.229272753,3.052513056,0.000345155,-0.002403256,,,6.183034002,3.016207241,-7.895227946,-18.88818449,6.270725058
5.230769231,4.769230769,-0.000140383,-0.002779809,,,6.184180783,2.689492146,-9.134902851,-23.90253881,6.396418564
5.230769231,4.769230769,-0.000140383,-0.002779809,,,6.1870769,3.157214085,-7.508321165,-16.68515839,6.275108647
5.234734369,4.436695081,-2.918E-05,-0.002756884,,,6.203066288,2.429765845,-10.42492405,-27.71386691,6.593919744
5.240961069,2.819196254,0.000383407,-0.002292948,,,6.20605201,0.399758044,-25.36387643,-61.14128401,8.815893717
5.240961069,2.819196254,0.000383407,-0.002292948,,,6.20605543,3.297844657,-7.221882194,-14.31904726,6.362700894
5.241816448,3.265930083,0.000303833,-0.002483989,,,6.213700072,3.254712366,-7.302878481,-14.8817808,6.368281078
5.241816448,3.265930083,0.000303833,-0.002483989,,,6.215007905,0.761330923,-22.25883736,-54.84349077,8.017395223
5.243019872,4.648109195,-0.000100429,-0.00276795,,,6.217400787,3.759872662,-6.940002151,-7.28306829,6.907207403
5.24593201,2.567385003,0.0004138,-0.002162091,,,6.21856582,2.781310587,-8.723841479,-22.09213315,6.439242957
5.24593201,2.567385003,0.0004138,-0.002162091,,,6.220480233,3.437480344,-7.038137838,-12.03110498,6.489009382
5.24873299,3.719642886,0.000192514,-0.002624831,,,6.223539631,3.145495572,-7.539603547,-16.4301818,6.373371842
5.24873299,3.719642886,0.000192514,-0.002624831,,,6.225525555,0.030772599,-28.75808214,-67.2901917,10.02297509
5.250189979,3.600831476,0.00022445,-0.00259154,,,6.230193506,1.559720255,-16.11370043,-41.25624087,7.137686844
5.251646968,3.482020065,0.000254599,-0.002554797,,,6.231728815,3.661668067,-6.940319173,-8.540418644,6.785045438
5.252338508,0.14935717,6.46916E-05,-0.000165797,,,6.236008631,1.924960116,-13.54320596,-35.28220024,6.950342935
5.252338508,0.14935717,6.46916E-05,-0.000165797,,,6.240627624,3.322105192,-7.198506022,-13.52694582,6.471166679
5.253103957,3.363208655,0.000282835,-0.002514598,,,6.243816557,2.816835124,-8.571058296,-21.24970075,6.488266601
5.253103957,3.363208655,0.000282835,-0.002514598,,,6.253550133,0.144344603,-27.55935632,-65.08275604,9.63428363
5.255270513,4.52698762,-6.01397E-05,-0.002753888,,,6.253633014,3.613650186,-6.974098721,-8.968596479,6.782806453
5.255270513,4.52698762,-6.01397E-05,-0.002753888,,,6.253801234,3.016269772,-7.884100509,-18.05239979,6.457029869
5.257109067,3.830545878,0.000161328,-0.00264837,,,6.2538352,2.946073646,-8.103120732,-19.13476729,6.470809519
5.257109067,3.830545878,0.000161328,-0.00264837,,,6.255064041,3.521284482,-7.005270112,-10.33279898,6.67113004
5.258035009,0.445500116,0.000176577,-0.000480634,,,6.255582355,2.281461931,-11.24534086,-29.43253208,6.806541366
5.264314816,0.740848149,0.00026741,-0.000775384,,,6.256111392,1.130427325,-19.28524888,-48.1328119,7.527504063
5.26562514,3.935116045,0.000130565,-0.002667319,,,6.25698534,3.240801203,-7.342964286,-14.5646847,6.482606221
5.271177928,1.035401269,0.000338379,-0.001049466,,,6.257265369,1.191917311,-18.81649578,-47.08246685,7.46459598
5.271177928,1.035401269,0.000338379,-0.001049466,,,6.258483217,0.368554294,-25.49809883,-61.17160382,8.941575448
5.274141212,4.039686212,9.85827E-05,-0.002683414,,,6.258607814,3.58372203,-6.985807489,-9.350764299,6.757230628
5.279656651,1.330693191,0.000390805,-0.001303651,,,6.259363881,2.329534555,-10.95957318,-28.63789583,6.788860024
5.279656651,1.330693191,0.000390805,-0.001303651,,,6.264243663,2.911932974,-8.215065647,-19.53830268,6.506559776
5.282657284,4.144256379,6.55007E-05,-0.002696701,,,6.26487643,2.627466276,-9.37753719,-23.93768295,6.632705293
5.282657284,4.144256379,6.55007E-05,-0.002696701,,,6.269531364,0.791449269,-21.91852801,-53.77236013,8.010832358
5.28769224,1.622813823,0.000424786,-0.001534743,,,6.276982494,3.401432012,-7.119802081,-11.86375065,6.622985116
5.288461538,4.711538462,-0.000123555,-0.002746769,,,6.27783398,1.016169014,-20.13699219,-49.84208875,7.684415855
5.290215154,3.168139065,0.000326603,-0.002427773,,,6.279319865,3.310391864,-7.235767721,-13.22182611,6.571818873
5.290215154,3.168139065,0.000326603,-0.002427773,,,6.281710761,2.168186609,-11.92629173,-30.91147637,6.927958154
5.294198117,1.905843032,0.000441169,-0.001739403,,,6.283246924,1.304599235,-17.94828785,-44.90874224,7.393303755
5.296796056,4.261846962,2.70537E-05,-0.002706037,,,6.283352204,1.527896593,-16.31213379,-41.19386894,7.239391865
5.296796056,4.261846962,2.70537E-05,-0.002706037,,,6.285115286,3.11621987,-7.614503168,-16.13112286,6.533743874
5.299174282,2.179780816,0.00044189,-0.001919483,,,6.286036131,0.543011762,-23.9252471,-57.88639068,8.519804882
5.299174282,2.179780816,0.00044189,-0.001919483,,,6.286836865,1.951439447,-13.3399733,-34.28547491,7.041750629
5.30071218,4.590416887,-8.3343E-05,-0.00273399,,,6.287856702,0.616512959,-23.30865173,-56.59838824,8.359130241
