X,Y,u_x,u_y,,X1,Y1,sigma_xx,sigma_yy,sigma_xy
2.311518952,1.925535253,0.028506241,-0.573554735,,2.779416897,1.179797978,-0.611690666,-1.685682215,0.07531252
2.311518952,1.925535253,0.028506241,-0.573554735,,2.779873718,1.284646003,-0.567878851,-1.587375861,0.069836106
2.311518952,1.925535253,0.028506241,-0.573554735,,2.780272072,2.145511487,-0.26949226,-0.788210355,0.026101091
2.311557741,0.752947463,0.031764699,-0.28458527,,2.780543191,2.769910661,-0.147228941,-0.215320082,0.006883473
2.311557741,0.752947463,0.031764699,-0.28458527,,2.781890621,2.870090735,-0.138497051,-0.123761859,0.004486609
2.311754231,2.955813844,-0.0116796,-0.658567483,,2.782284207,1.418702093,-0.513813907,-1.461673052,0.062975959
2.31312158,0.615479722,0.028040834,-0.238178723,,2.782380249,2.114510603,-0.277860093,-0.816482132,0.02767909
2.313730997,1.444322136,0.037192491,-0.478498727,,2.783427613,2.216044264,-0.250857967,-0.722778765,0.023247618
2.313730997,1.444322136,0.037192491,-0.478498727,,2.784343248,2.375747808,-0.213079508,-0.575779086,0.017031813
2.314805814,0.478337165,0.023410914,-0.189368658,,2.785519882,2.636710192,-0.164746881,-0.336457198,0.009811953
2.315215228,2.770463865,-0.003982422,-0.655736569,,2.785571586,1.522082668,-0.473701932,-1.364731072,0.057796695
2.315215228,2.770463865,-0.003982422,-0.655736569,,2.786673446,2.352266183,-0.218168814,-0.59704681,0.018071275
2.316610445,0.34151979,0.017872279,-0.138206434,,2.786968083,0.796657624,-0.782480808,-2.044877164,0.096330661
2.316610445,0.34151979,0.017872279,-0.138206434,,2.787045585,0.825455925,-0.769012275,-2.017683211,0.09474217
2.31784946,1.584785319,0.035734578,-0.509576893,,2.787533056,0.284642796,-1.039089438,-2.528710427,0.127383805
2.317932302,0.205142374,0.011426455,-0.084795391,,2.787645777,0.255873718,-1.054571486,-2.555838294,0.129335181
2.317932302,0.205142374,0.011426455,-0.084795391,,2.787695454,2.594970755,-0.17125109,-0.374389941,0.010899599
2.319435496,2.46283847,0.009391214,-0.638583541,,2.788816209,1.714734915,-0.40327679,-1.185134241,0.04800563
2.31974555,0.068380791,0.00404053,-0.028851018,,2.79005935,2.811087666,-0.142887489,-0.177106663,0.006894128
2.323679925,2.717672355,-0.001733718,-0.653603423,,2.790782197,1.816553796,-0.368424535,-1.090448723,0.042917409
2.323679925,2.717672355,-0.001733718,-0.653603423,,2.791949978,1.337218187,-0.54581484,-1.536049321,0.067870313
2.32577208,2.235738467,0.018553403,-0.616164648,,2.792434278,1.943449972,-0.327555579,-0.972821029,0.036654589
2.326798762,2.911627688,-0.010145701,-0.657884572,,2.792463866,1.365797395,-0.534287439,-1.509257818,0.066414141
2.327871523,1.721574431,0.03362111,-0.536918692,,2.792822247,2.572244471,-0.17488382,-0.394616472,0.011861567
2.330350759,2.050840072,0.025067374,-0.592088628,,2.793034457,2.038738235,-0.298871349,-0.884761212,0.032062214
2.331678849,2.406678586,0.011803655,-0.633404301,,2.797888211,2.78635583,-0.145138386,-0.199033384,0.008113901
2.331678849,2.406678586,0.011803655,-0.633404301,,2.798193118,2.936657501,-0.136519182,-0.061319706,0.002799429
2.332144623,2.664880845,0.000564594,-0.651010225,,2.800307244,2.861189707,-0.138333475,-0.130962481,0.006375023
2.332144623,2.664880845,0.000564594,-0.651010225,,2.800939889,0.45673875,-0.948139369,-2.363607314,0.11698863
2.34060932,2.612089335,0.002896238,-0.647961256,,2.801030677,0.6240536,-0.864427893,-2.20534742,0.106912728
2.34060932,2.612089335,0.002896238,-0.647961256,,2.801301597,2.693202888,-0.156364915,-0.283369336,0.01013174
2.34060932,2.612089335,0.002896238,-0.647961256,,2.802127931,0.997464196,-0.689803416,-1.852794579,0.086316026
2.34060932,2.612089335,0.002896238,-0.647961256,,2.802295548,0.083650446,-1.14903954,-2.715310583,0.142429533
2.34060932,2.612089335,0.002896238,-0.647961256,,2.803129786,1.867598,-0.351047777,-1.041193257,0.041253655
2.34060932,2.612089335,0.002896238,-0.647961256,,2.803481991,1.894650797,-0.342342794,-1.016131988,0.039923247
2.341843293,2.867441532,-0.00849368,-0.656864692,,2.80384021,1.164503343,-0.616909955,-1.695568784,0.077633515
2.341843293,2.867441532,-0.00849368,-0.656864692,,2.805885276,2.204351616,-0.252883229,-0.730305861,0.02554346
2.343797186,1.854689473,0.030918281,-0.560679047,,2.807396645,2.430880918,-0.200698387,-0.522224108,0.017067732
2.343797186,1.854689473,0.030918281,-0.560679047,,2.808721001,2.987123621,-0.139242307,-0.012657212,0.000703312
2.345972163,2.341390921,0.014586772,-0.626759838,,2.809568058,2.530108329,-0.18174477,-0.431181721,0.014351929
2.345972163,2.341390921,0.014586772,-0.626759838,,2.810409673,1.535220464,-0.467443687,-1.348140628,0.058836499
2.346846994,3,-0.014100191,-0.656997277,,2.812595519,1.699713644,-0.407321254,-1.195012232,0.050507798
2.348353153,1.096119781,0.037948635,-0.388411931,,2.816255987,2.051849621,-0.293969584,-0.869048097,0.033257374
2.348353153,1.096119781,0.037948635,-0.388411931,,2.816609741,2.927756473,-0.135360214,-0.069447639,0.004483971
2.349182566,2.176144892,0.021014059,-0.608205065,,2.82100436,2.293754701,-0.230279473,-0.646008562,0.02311312
2.349182566,2.176144892,0.021014059,-0.608205065,,2.824208463,2.725673798,-0.151755845,-0.251613433,0.011690866
2.349331925,1.236121231,0.038626753,-0.426292263,,2.824737753,2.444193195,-0.197479294,-0.507756302,0.018122102
2.349331925,1.236121231,0.038626753,-0.426292263,,2.82664997,0.354000516,-0.999704779,-2.455950397,0.124947397
2.349739206,0.957978527,0.036421349,-0.348322122,,2.826707535,0.72606409,-0.813660313,-2.104080698,0.102480007
2.349739206,0.957978527,0.036421349,-0.348322122,,2.82716013,0.894238235,-0.735079383,-1.945286127,0.093284062
2.349810418,0.820518243,0.033967912,-0.305855447,,2.82730823,0.18599703,-1.089933006,-2.614433835,0.136461944
2.349810418,0.820518243,0.033967912,-0.305855447,,2.830583557,2.976557122,-0.137067822,-0.023290443,0.001708378
2.350321347,1.374013907,0.038408836,-0.460913587,,2.83091033,1.265789945,-0.573001662,-1.595678323,0.074105857
2.350321347,1.374013907,0.038408836,-0.460913587,,2.833911296,1.432684644,-0.505651487,-1.439331183,0.065741133
2.350870222,0.68380153,0.030635211,-0.261056783,,2.838819595,2.739526913,-0.149745098,-0.237555509,0.012891728
2.350870222,0.68380153,0.030635211,-0.261056783,,2.838903266,2.855907625,-0.137487659,-0.133107709,0.010451334
2.35243406,0.54633379,0.026363364,-0.213476899,,2.839453029,1.798203123,-0.372088613,-1.099175695,0.047495107
2.35243406,0.54633379,0.026363364,-0.213476899,,2.840249324,0.525488084,-0.910929172,-2.291161072,0.114888055
2.352852673,2.555929451,0.005396663,-0.644099734,,2.84026487,0.554139239,-0.896622005,-2.264050348,0.113165758
2.352852673,2.555929451,0.005396663,-0.644099734,,2.841509806,1.956184002,-0.321223889,-0.953036119,0.03982841
2.354238691,0.409516415,0.021178637,-0.163634322,,2.841632232,0.014324382,-1.185896165,-2.773133559,0.150159123
2.354238691,0.409516415,0.021178637,-0.163634322,,2.842065772,2.818111182,-0.140943345,-0.16666703,0.011743209
2.354445383,1.981420315,0.027586606,-0.580975642,,2.842180169,1.065491112,-0.657662007,-1.781275758,0.085143073
2.354445383,1.981420315,0.027586606,-0.580975642,,2.842473381,1.094095055,-0.645180991,-1.754360468,0.083679186
2.355468216,0.273060995,0.015063142,-0.11149186,,2.843462024,2.282062053,-0.232162309,-0.653390645,0.025450195
2.355468216,0.273060995,0.015063142,-0.11149186,,2.844253186,2.380437237,-0.209969786,-0.563293377,0.021893051
2.356031294,1.510265468,0.037445645,-0.492346291,,2.844872609,2.989433501,-0.136558802,-0.010274152,0.00111207
2.356031294,1.510265468,0.037445645,-0.492346291,,2.845193321,2.645821707,-0.162247901,-0.321565165,0.015008897
2.356882404,0.136761582,0.008016644,-0.05701667,,2.847019387,2.352561968,-0.21591288,-0.588362726,0.023109327
2.356882404,0.136761582,0.008016644,-0.05701667,,2.848660664,2.797277529,-0.142965834,-0.184715009,0.012912195
2.358695652,0,0,0,,2.849673174,2.478779132,-0.190042099,-0.472799577,0.0192735
2.360149757,1.650728651,0.035554258,-0.522002398,,2.850609615,2.144990151,-0.266490345,-0.777914779,0.031773398
2.360149757,1.650728651,0.035554258,-0.522002398,,2.851014108,0.368091961,-0.990738651,-2.438010398,0.125353281
2.361891525,2.955813844,-0.012592413,-0.656625126,,2.851050236,1.602417312,-0.440349208,-1.278380338,0.058277863
2.363546332,2.808209732,-0.006133836,-0.654908821,,2.851200305,0.71123834,-0.81936558,-2.113380364,0.104662543
2.363546332,2.808209732,-0.006133836,-0.654908821,,2.851424542,1.630585281,-0.430048455,-1.252187972,0.05687342
2.365096027,2.499769567,0.007914777,-0.639731058,,2.851506385,2.907368996,-0.133123224,-0.086428038,0.009072174
2.365096027,2.499769567,0.007914777,-0.639731058,,2.851654933,0.472452419,-0.93698121,-2.339155616,0.118750109
2.369382649,2.281797346,0.017182942,-0.619735279,,2.851677999,0.171558876,-1.096141915,-2.623482335,0.138902692
2.372011029,2.755418222,-0.003798646,-0.653092111,,2.851727858,0.60684599,-0.869903031,-2.211981865,0.11066923
2.37327719,2.106725134,0.023788219,-0.598363986,,2.851821926,0.907914371,-0.727520595,-1.927656143,0.093975782
2.37607542,1.783843693,0.033202073,-0.547077226,,2.852385505,2.118875564,-0.273479799,-0.801597381,0.033080619
2.37607542,1.783843693,0.033202073,-0.547077226,,2.852744875,0.06719118,-1.154610651,-2.721480742,0.146746286
2.376936056,2.911627688,-0.010951239,-0.655913425,,2.853251953,1.012252967,-0.68053919,-1.829171604,0.088576851
2.376936056,2.911627688,-0.010951239,-0.655913425,,2.85462732,1.146425084,-0.62200077,-1.702934286,0.081738361
2.37733938,2.443609683,0.010434409,-0.634861049,,2.855333643,1.25049531,-0.578089553,-1.605353068,0.076470741
2.37733938,2.443609683,0.010434409,-0.634861049,,2.855553764,2.191267644,-0.254121907,-0.734677703,0.030179026
2.380475727,2.702626712,-0.001406266,-0.650811979,,2.858749383,1.44582244,-0.499252329,-1.422459696,0.066778777
2.385275433,2.59366691,0.003656055,-0.645172576,,2.86142146,1.549439109,-0.45948405,-1.325628312,0.061713017
2.385275433,2.59366691,0.003656055,-0.645172576,,2.861573611,0.286816204,-1.032913931,-2.512827328,0.131353184
2.385368136,1.916844507,0.029970623,-0.569712416,,2.861676532,0.792232337,-0.780443302,-2.034838144,0.100759626
2.385368136,1.916844507,0.029970623,-0.569712416,,2.861707423,0.252664148,-1.051209066,-2.545063564,0.13371298
2.388282538,1.164992445,0.039215278,-0.406502068,,2.861768536,0.826419085,-0.764484686,-2.002555603,0.098908273
2.388282538,1.164992445,0.039215278,-0.406502068,,2.863177213,1.68156621,-0.411159732,-1.202806395,0.055157942
2.388486178,1.025921093,0.038075502,-0.367579951,,2.863232339,1.783181852,-0.375954103,-1.108831684,0.050056818
2.388486178,1.025921093,0.038075502,-0.367579951,,2.863883908,2.068772313,-0.286914515,-0.845687108,0.036295499
2.38855739,0.888460809,0.036026048,-0.326491857,,2.864731335,1.969295388,-0.316102335,-0.936986625,0.041036162
2.388940424,2.649835202,0.001025507,-0.648073351,,2.864838987,2.396240372,-0.205945021,-0.545837433,0.02315773
2.388940424,2.649835202,0.001025507,-0.648073351,,2.864884767,2.606756761,-0.167754927,-0.354490731,0.017590811
2.389122898,0.751372311,0.033067092,-0.282938037,,2.866872699,1.331122555,-0.544433291,-1.527813687,0.073139658
2.38927196,1.302885121,0.039460656,-0.442407887,,2.867482741,1.365049215,-0.530734833,-1.496047725,0.07146582
2.389582733,2.3874498,0.012940643,-0.629495493,,2.869241497,2.539219844,-0.178657011,-0.415128986,0.019462223
2.389582733,2.3874498,0.012940643,-0.629495493,,2.869837833,2.758183499,-0.147081273,-0.217418668,0.015745595
2.389582733,2.3874498,0.012940643,-0.629495493,,2.87001156,2.584030477,-0.171217106,-0.374393833,0.018533119
2.389582733,2.3874498,0.012940643,-0.629495493,,2.871224693,2.937173617,-0.130402876,-0.058682343,0.008734138
2.389582733,2.3874498,0.012940643,-0.629495493,,2.873679102,2.33868151,-0.218026168,-0.596983307,0.02592062
2.389582733,2.3874498,0.012940643,-0.629495493,,2.874894047,1.861620734,-0.349414427,-1.034351095,0.047069342
2.390182702,0.614655598,0.029192253,-0.236969111,,2.875312153,1.893735376,-0.339084556,-1.004682181,0.045530564
2.390182702,0.614655598,0.029192253,-0.236969111,,2.880983672,2.664384876,-0.159006763,-0.300313803,0.01815793
2.391866936,0.477513041,0.024365877,-0.188346497,,2.883261533,2.948020446,-0.129791459,-0.049143769,0.008774689
2.391866936,0.477513041,0.024365877,-0.188346497,,2.884603559,2.251343953,-0.237906376,-0.674972003,0.030174731
2.392621645,1.439957239,0.03887357,-0.475382783,,2.88561054,2.453487837,-0.193823255,-0.490597803,0.023241592
2.392793135,2.222203771,0.01976238,-0.612158326,,2.886901573,2.991098972,-0.13186751,-0.009468185,0.000750086
2.393096462,0.34105762,0.018604139,-0.137515876,,2.890366262,0.403921445,-0.969600579,-2.396486392,0.125151353
2.394418318,0.204680204,0.011888553,-0.084300829,,2.89049652,0.303544297,-1.022049872,-2.491428085,0.13179678
2.395832506,0.068380791,0.004214027,-0.02874764,,2.890512945,0.674246686,-0.834904963,-2.14061995,0.108897111
2.395832506,0.068380791,0.004214027,-0.02874764,,2.890637017,0.235524472,-1.058424335,-2.555685347,0.136522549
2.396984288,3,-0.015160011,-0.654944202,,2.890752141,0.774632543,-0.787118209,-2.045706073,0.103342523
2.397371814,2.037305377,0.026476064,-0.587802531,,2.890921412,0.135151344,-1.113427661,-2.650322147,0.143852655
2.397371814,2.037305377,0.026476064,-0.587802531,,2.891044799,0.842654162,-0.755386732,-1.981447565,0.099694167
2.397518786,2.537507026,0.006251671,-0.641127009,,2.891669339,0.943023875,-0.709511067,-1.886737184,0.094449575
2.398331591,1.576208801,0.037485523,-0.505433104,,2.891995793,2.385700473,-0.207249412,-0.551251156,0.025925862
2.398331591,1.576208801,0.037485523,-0.505433104,,2.892442165,2.865139227,-0.134806037,-0.12009965,0.016416923
2.398639095,2.852395888,-0.008587753,-0.654362232,,2.894435813,1.212903671,-0.59180871,-1.632880129,0.080896946
2.408353654,1.712997913,0.035336491,-0.532763041,,2.895594804,2.67823799,-0.156941707,-0.285954442,0.019417097
2.408353654,1.712997913,0.035336491,-0.532763041,,2.895865856,1.312966143,-0.550350787,-1.539099696,0.075988549
2.40976214,2.481347142,0.008854796,-0.636577919,,2.89696828,1.380645223,-0.523022196,-1.475778873,0.072687533
2.412028819,2.955813844,-0.01353943,-0.654543628,,2.898069707,2.35601688,-0.213366187,-0.577292817,0.027470575
2.412028819,2.955813844,-0.01353943,-0.654543628,,2.898791876,1.480327371,-0.483871774,-1.38267711,0.067845771
2.412993219,2.327856225,0.015650559,-0.622854085,,2.901359184,2.004951366,-0.303679182,-0.897722895,0.042317107
2.412993219,2.327856225,0.015650559,-0.622854085,,2.902323477,1.746093732,-0.386656683,-1.135844636,0.05489224
2.416203621,2.162610196,0.02230802,-0.604037399,,2.902878661,1.909300032,-0.332825874,-0.9853398,0.046969242
2.416203621,2.162610196,0.02230802,-0.604037399,,2.903122702,1.843788835,-0.35383468,-1.045598441,0.050158756
2.41764637,1.845998727,0.032445172,-0.556714335,,2.907967425,2.95824807,-0.124111352,-0.038357433,0.010710406
2.420342133,2.793164089,-0.006036573,-0.652199525,,2.908486945,2.444609216,-0.194874785,-0.495103663,0.025607306
2.420342133,2.793164089,-0.006036573,-0.652199525,,2.91092273,2.531669639,-0.178973415,-0.415874846,0.023570439
2.422005493,2.425187258,0.011449645,-0.631531472,,2.91131988,2.830052525,-0.138202422,-0.148752418,0.019307901
2.422005493,2.425187258,0.011449645,-0.631531472,,2.913729557,2.710802318,-0.152425542,-0.254289118,0.020929604
2.427233151,1.093863659,0.039543039,-0.386072215,,2.917820015,2.283984343,-0.228858343,-0.639586893,0.031825353
2.427233151,1.093863659,0.039543039,-0.386072215,,2.917914772,2.809218872,-0.140524736,-0.166158362,0.020530978
2.427233151,1.093863659,0.039543039,-0.386072215,,2.919434757,0.286261505,-1.029235256,-2.502084111,0.134552398
2.427233151,1.093863659,0.039543039,-0.386072215,,2.919441441,0.252393736,-1.047311044,-2.534107799,0.13691732
2.427233151,1.093863659,0.039543039,-0.386072215,,2.919798617,0.791054712,-0.777846602,-2.024336088,0.104072773
2.427233151,1.093863659,0.039543039,-0.386072215,,2.919999271,0.824889583,-0.762074826,-1.9923578,0.102276821
2.427304363,0.956403375,0.037910523,-0.34637072,,2.92167312,2.617560694,-0.165110922,-0.336813187,0.022940167
2.427375575,0.818943091,0.035340202,-0.304079794,,2.923376732,2.767415101,-0.145388824,-0.202501158,0.02147986
2.427375575,0.818943091,0.035340202,-0.304079794,,2.924176303,2.882548194,-0.13163045,-0.101524273,0.019898184
2.428222573,1.231756335,0.040274197,-0.423246555,,2.925214719,1.328843455,-0.542445613,-1.518413618,0.077173906
2.428294567,1.972729569,0.029015683,-0.577028766,,2.925707101,1.362595876,-0.528815724,-1.486857033,0.075547497
2.428435378,0.682226378,0.031857801,-0.259459379,,2.927759186,2.590582098,-0.169061906,-0.360143309,0.024017803
2.428806831,2.740372579,-0.003546481,-0.650233387,,2.928446715,2.193152059,-0.250599365,-0.720543204,0.036325663
2.429211995,1.36964901,0.040090992,-0.457762291,,2.928901201,0.471316243,-0.932763012,-2.324989121,0.122937883
2.429211995,1.36964901,0.040090992,-0.457762291,,2.928974125,0.605709814,-0.86596563,-2.197707691,0.114889311
2.429495182,0.545509666,0.027420436,-0.212333392,,2.929483064,0.06719118,-1.148615678,-2.706830172,0.151361509
2.429495182,0.545509666,0.027420436,-0.212333392,,2.929812911,0.366932949,-0.98617189,-2.423665408,0.129662888
2.429495182,0.545509666,0.027420436,-0.212333392,,2.929958513,0.171558876,-1.090393096,-2.608389272,0.143356781
2.429495182,0.545509666,0.027420436,-0.212333392,,2.929999108,0.710079329,-0.815527987,-2.098758881,0.109044641
2.429495182,0.545509666,0.027420436,-0.212333392,,2.930932446,1.009710489,-0.677683363,-1.81603354,0.093361797
2.429495182,0.545509666,0.027420436,-0.212333392,,2.931063682,0.905320792,-0.724548674,-1.914247309,0.098695986
2.429941546,2.575244484,0.004477176,-0.642224168,,2.931738209,1.893146442,-0.336553222,-0.994757535,0.050063273
2.429941546,2.575244484,0.004477176,-0.642224168,,2.932307813,1.143882605,-0.619176422,-1.689837558,0.086749477
2.430724707,0.409054245,0.022029858,-0.162826607,,2.932400356,1.859749888,-0.347227089,-1.025340539,0.051713018
2.431954233,0.272598825,0.015665077,-0.110886784,,2.933799135,2.522791017,-0.179963577,-0.420284592,0.025985764
2.431954233,0.272598825,0.015665077,-0.110886784,,2.934575399,1.247901731,-0.575204037,-1.592051941,0.081773044
2.433368421,0.136299412,0.008326913,-0.05661514,,2.936213143,2.893395024,-0.130077612,-0.089904096,0.021142524
2.433606537,2.631412776,0.001755958,-0.645271036,,2.936776859,2.070656729,-0.283087315,-0.830976033,0.042279989
2.433731858,2.896582044,-0.01118252,-0.653400711,,2.937511453,1.442518506,-0.496616572,-1.410092197,0.072449185
2.434782609,0,0,0,,2.938366222,2.298587346,-0.22472635,-0.622691012,0.033128571
2.434782609,0,0,0,,2.938631717,1.546200271,-0.456853179,-1.313629573,0.067458709
2.434782609,0,0,0,,2.93901814,2.634005863,-0.162446138,-0.319394301,0.024467163
2.434921942,1.505900572,0.039127214,-0.48908943,,2.939089327,1.971217677,-0.312014157,-0.921653787,0.046992247
2.436403704,2.26826265,0.018350206,-0.615658239,,2.940169596,0.524018408,-0.905625196,-2.272776903,0.120308514
2.436403704,2.26826265,0.018350206,-0.615658239,,2.940185142,0.552669562,-0.891395946,-2.245637016,0.118594631
2.437271528,2.687581068,-0.00101066,-0.647805566,,2.94038747,1.678327372,-0.408478164,-1.191014916,0.061132091
2.437271528,2.687581068,-0.00101066,-0.647805566,,2.94089529,0.014324382,-1.177896645,-2.754282913,0.156338536
2.440298245,2.093190438,0.025166078,-0.594026665,,2.941994408,1.779877918,-0.373196318,-1.097004408,0.056321585
2.440298245,2.093190438,0.025166078,-0.594026665,,2.942662124,1.062202342,-0.653991052,-1.764297858,0.091443559
2.440631888,1.642152133,0.037301576,-0.517750121,,2.942955336,1.090806285,-0.641518958,-1.737394952,0.090041817
2.440631888,1.642152133,0.037301576,-0.517750121,,2.944468911,2.991098972,-0.113614845,-0.007397135,0.004898913
2.440631888,1.642152133,0.037301576,-0.517750121,,2.944898747,2.147427697,-0.261777972,-0.75927226,0.039654704
2.440631888,1.642152133,0.037301576,-0.517750121,,2.946674637,2.12131311,-0.268680175,-0.782791101,0.040916047
2.440631888,1.642152133,0.037301576,-0.517750121,,2.948903205,2.916018301,-0.1237827,-0.069867543,0.022119013
2.440631888,1.642152133,0.037301576,-0.517750121,,2.950209756,2.687655134,-0.155050717,-0.269698355,0.025021128
2.442184899,2.5190846,0.007164152,-0.6379963,,2.950923927,1.598227782,-0.43691824,-1.262952329,0.06582814
2.447121582,3,-0.016260954,-0.652745787,,2.951298234,1.626395751,-0.42660373,-1.236818945,0.064486971
2.447121582,3,-0.016260954,-0.652745787,,2.952471527,2.95824807,-0.116303337,-0.033567766,0.017144457
2.447121582,3,-0.016260954,-0.652745787,,2.954189961,0.352374236,-0.992121359,-2.432523018,0.131919865
2.447509278,2.379961243,0.013620363,-0.626457505,,2.954222841,0.18576924,-1.080815271,-2.590145689,0.143652639
2.447509278,2.379961243,0.013620363,-0.626457505,,2.954467337,0.723913069,-0.807603895,-2.08062038,0.109619757
2.449924604,1.775152947,0.034777554,-0.543000932,,2.954915993,2.580042198,-0.170221214,-0.365295796,0.02694332
2.454428253,2.462924716,0.009848242,-0.633269155,,2.955454409,0.890356231,-0.730106764,-1.923279937,0.100873035
2.454428253,2.462924716,0.009848242,-0.633269155,,2.956979208,2.437132306,-0.194936034,-0.493734555,0.030395601
2.455434896,2.837350245,-0.008612123,-0.651638936,,2.958329655,2.392344492,-0.203766136,-0.534021819,0.031832524
2.45921732,1.908153761,0.031465073,-0.565645035,,2.959298353,1.261276493,-0.568454063,-1.574434266,0.082752247
2.45921732,1.908153761,0.031465073,-0.565645035,,2.961720518,1.427314061,-0.501388572,-1.419243376,0.074895162
2.45981419,2.208669075,0.021021588,-0.607916836,,2.96220891,2.84077106,-0.136222632,-0.132484942,0.025670968
2.45981419,2.208669075,0.021021588,-0.607916836,,2.962688654,2.760885399,-0.146010255,-0.202789133,0.025944887
2.466051335,1.024345941,0.039610508,-0.365483301,,2.963400091,1.957610184,-0.315017431,-0.929403855,0.049635139
2.466051335,1.024345941,0.039610508,-0.365483301,,2.963446211,2.367339567,-0.208784029,-0.555753332,0.033093561
2.466122547,0.886885657,0.037459849,-0.324577914,,2.966166158,2.626348647,-0.163177629,-0.32193715,0.027407725
2.466688055,0.749797159,0.034367005,-0.281210531,,2.966657376,1.793323221,-0.36748435,-1.079687886,0.057624545
2.467173186,1.160627549,0.040831973,-0.403443615,,2.970037772,2.816039225,-0.139464435,-0.153192581,0.026720697
2.467173186,1.160627549,0.040831973,-0.403443615,,2.973078757,2.681204833,-0.155696763,-0.271917871,0.027596518
2.467747859,0.613080446,0.030324832,-0.235430702,,2.9745324,2.208711452,-0.244836159,-0.697770194,0.039775966
2.467747859,0.613080446,0.030324832,-0.235430702,,2.975977945,2.599363578,-0.166958494,-0.344438967,0.028806951
2.468162608,1.298520224,0.041131636,-0.439228287,,2.976497963,2.853647439,-0.134229855,-0.119298493,0.027146224
2.468352953,0.477050871,0.025326106,-0.187414025,,2.976547531,2.497573018,-0.183352657,-0.435728672,0.03078103
2.468352953,0.477050871,0.025326106,-0.187414025,,2.979658965,0.454110062,-0.938295899,-2.330865702,0.126672818
2.468824621,2.9407682,-0.013923176,-0.652015668,,2.979749753,0.621424912,-0.855392397,-2.172295392,0.116688722
2.468824621,2.9407682,-0.013923176,-0.652015668,,2.97983912,0.083650446,-1.135304006,-2.681361337,0.152992203
2.469582478,0.34059545,0.019335036,-0.136793105,,2.980979366,2.319842055,-0.2184513,-0.595542162,0.036293123
2.470904335,0.204218034,0.01234948,-0.083788389,,2.981611712,2.893395024,-0.129694851,-0.08500316,0.027609627
2.470919764,2.320367668,0.016430579,-0.6197024,,2.981851642,0.991581848,-0.683186504,-1.822386639,0.097314277
2.471220998,2.02861463,0.027862323,-0.583740261,,2.983563921,1.158620994,-0.61038366,-1.665278045,0.089282248
2.471512292,1.435592343,0.040563754,-0.472086609,,2.984903111,2.056209456,-0.285051092,-0.834857182,0.047024582
2.472318523,0.067918621,0.004360067,-0.02844602,,2.985557656,2.754435098,-0.146676483,-0.205111991,0.028655909
2.472318523,0.067918621,0.004360067,-0.02844602,,2.986227439,2.948020446,-0.112606226,-0.038284466,0.026132041
2.474607659,2.556822059,0.005358743,-0.639112059,,2.987971585,2.989433501,-0.084610975,-0.008529239,0.015338489
2.474607659,2.556822059,0.005358743,-0.639112059,,2.989045434,1.527727,-0.461380593,-1.320317831,0.072044422
2.477137935,2.778118445,-0.005866514,-0.649263263,,2.99123128,1.69222018,-0.401112384,-1.167782801,0.064372977
2.477137935,2.778118445,-0.005866514,-0.649263263,,2.993369361,0.283073086,-1.025773043,-2.490120554,0.138729669
2.477222239,1.571843904,0.039159079,-0.502024259,,2.993374992,0.254543487,-1.040905003,-2.517137741,0.140753459
2.477222239,1.571843904,0.039159079,-0.502024259,,2.994088021,0.79202357,-0.773450653,-2.007865956,0.108151294
2.47827265,2.612990351,0.002551281,-0.642301231,,2.994257048,0.820525456,-0.760199746,-1.98091239,0.106675128
2.479932038,2.417698701,0.012075835,-0.628417356,,2.995078607,2.223314454,-0.240438614,-0.680467609,0.041063998
2.481937641,2.669158643,-0.000312936,-0.644981267,,2.99718579,2.808382008,-0.140380721,-0.15609004,0.030071397
2.482202838,1.704307167,0.036946817,-0.528586398,,2.998148368,2.848390021,-0.135097178,-0.12150198,0.030484585
2.482202838,1.704307167,0.036946817,-0.528586398,,2.999708883,1.328600236,-0.538950323,-1.50304604,0.082249352
2.483224676,2.1490755,0.023647779,-0.599638733,,2.999849624,2.888966269,-0.129530455,-0.08636516,0.030674521
2.483224676,2.1490755,0.023647779,-0.599638733,,3.000123657,1.357032667,-0.527458813,-1.476476493,0.080933923
2.483224676,2.1490755,0.023647779,-0.599638733,,3.003603462,2.532181774,-0.176945548,-0.399690098,0.032812487
2.483224676,2.1490755,0.023647779,-0.599638733,,3.004036014,0.439551349,-0.94413075,-2.339551033,0.128853084
2.483224676,2.1490755,0.023647779,-0.599638733,,3.004103448,0.09786081,-1.12540823,-2.663050008,0.153235571
2.483224676,2.1490755,0.023647779,-0.599638733,,3.004217981,0.635258652,-0.847306991,-2.153988453,0.117200087
2.485602632,2.725326935,-0.00322198,-0.647146723,,3.004465351,2.943591692,-0.113959735,-0.041460284,0.029553326
2.485602632,2.725326935,-0.00322198,-0.647146723,,3.004711348,0.335631091,-0.997434531,-2.437952878,0.135694778
2.486851012,2.500662175,0.008132743,-0.634704381,,3.004737759,0.201807701,-1.068351405,-2.564704761,0.145216884
2.486851012,2.500662175,0.008132743,-0.634704381,,3.005285725,0.739136417,-0.797656567,-2.055442035,0.111563845
2.490527659,2.881536401,-0.011341592,-0.650658623,,3.006078578,0.872829816,-0.735527885,-1.929001445,0.104661906
2.490527659,2.881536401,-0.011341592,-0.650658623,,3.006242369,0.976617287,-0.688649467,-1.83119844,0.099501117
2.491495554,1.837307981,0.033996987,-0.552530773,,3.006699499,1.889831375,-0.334095328,-0.982741746,0.056342471
